Ticker,Change,Text,Date
PLD,Upgrade,Scotiabank: Sector Perform to Sector Outperform,10/17/2022
PLD,Maintains,Barclays: Overweight,10/13/2022
PLD,Initiated,Stifel: Buy,10/13/2022
PLD,Maintains,RBC Capital: Outperform,10/5/2022
PLD,Maintains,Truist Securities: Buy,10/5/2022
PLD,Maintains,BMO Capital: Outperform,9/28/2022
PLD,Upgrade,Evercore ISI Group: In-Line to Outperform,9/27/2022
PLD,Maintains,Evercore ISI Group: In-Line,9/19/2022
PLD,Upgrade,Wolfe Research: Peer Perform to Outperform,8/24/2022
PLD,Maintains,Wells Fargo: Overweight,8/11/2022
PLD,Maintains,Truist Securities: Buy,7/28/2022
PLD,Maintains,Barclays: Overweight,7/21/2022
PLD,Maintains,Raymond James: Strong Buy,7/21/2022
PLD,Maintains,Jefferies: Buy,6/30/2022
PLD,Maintains,Wells Fargo: Overweight,6/6/2022
PLD,Maintains,Morgan Stanley: Overweight,5/6/2022
PLD,Maintains,RBC Capital: Outperform,5/5/2022
PLD,Maintains,Wells Fargo: Overweight,4/28/2022
PLD,Maintains,Raymond James: Strong Buy,4/25/2022
PLD,Maintains,Deutsche Bank: Buy,4/22/2022
PLD,Maintains,Barclays: Overweight,4/21/2022
PLD,Maintains,BTIG: Buy,4/12/2022
PLD,Maintains,Deutsche Bank: Buy,3/31/2022
PLD,Maintains,Wells Fargo: Overweight,3/15/2022
PLD,Maintains,Barclays: Overweight to Overweight,2/2/2022
PLD,Maintains,Raymond James: Strong Buy,1/10/2022
PLD,Maintains,Morgan Stanley: Overweight,12/15/2021
PLD,Maintains,Morgan Stanley: Overweight,11/22/2021
PLD,Maintains,Wells Fargo: Overweight,11/19/2021
PLD,Maintains,RBC Capital: Outperform,11/8/2021
PLD,Maintains,Wells Fargo: Overweight,10/26/2021
PLD,Maintains,Goldman Sachs: Buy,10/21/2021
PLD,Maintains,Raymond James: Strong Buy,10/20/2021
PLD,Maintains,Barclays: Overweight,10/19/2021
PLD,Maintains,BTIG: Buy,10/8/2021
PLD,Downgrade,Evercore ISI Group: Outperform to In-Line,9/20/2021
PLD,Maintains,Goldman Sachs: Buy,9/16/2021
PLD,Initiated,Barclays: Overweight,9/1/2021
PLD,Maintains,Deutsche Bank: Buy,8/18/2021
PLD,Maintains,RBC Capital: Outperform,8/3/2021
PLD,Maintains,Wells Fargo: Overweight,7/29/2021
PLD,Maintains,BMO Capital: Outperform,7/26/2021
PLD,Maintains,Raymond James: Strong Buy,7/21/2021
PLD,Maintains,Baird: Neutral,7/20/2021
PLD,Maintains,Morgan Stanley: Overweight,7/15/2021
PLD,Maintains,Raymond James: Strong Buy,7/12/2021
PLD,Initiated,Wolfe Research: Peer Perform,6/15/2021
PLD,Maintains,Wells Fargo: Overweight,6/7/2021
PLD,Maintains,Deutsche Bank: Buy,6/4/2021
PLD,Maintains,RBC Capital: Outperform,6/1/2021
PLD,Maintains,Wells Fargo: Overweight,4/27/2021
PLD,Maintains,Morgan Stanley: Overweight,4/26/2021
PLD,Maintains,BTIG: Buy,4/16/2021
PLD,Initiated,Raymond James: Strong Buy,4/16/2021
PLD,Upgrade,Evercore ISI Group: In-Line to Outperform,1/27/2021
PLD,Downgrade,Keybanc: Overweight to Sector Weight,11/23/2020
PLD,Initiated,UBS: Buy,10/16/2020
PLD,Downgrade,Evercore ISI Group: Outperform to In-Line,8/24/2020
PLD,Maintains,Citigroup: Buy,8/13/2020
PLD,Maintains,Morgan Stanley: Overweight,8/11/2020
PLD,Maintains,RBC Capital: Outperform,7/28/2020
PLD,Maintains,Jefferies: Buy,7/27/2020
PLD,Maintains,JP Morgan: Overweight,4/28/2020
PLD,Maintains,Citigroup: Buy,4/7/2020
PLD,Maintains,Morgan Stanley: Overweight,3/10/2020
PLD,Maintains,Keybanc: Overweight,1/31/2020
PLD,Maintains,Deutsche Bank: Buy,1/28/2020
PLD,Maintains,Baird: Neutral,1/23/2020
PLD,Upgrade,Wells Fargo: Market Perform to Outperform,12/10/2019
PLD,Maintains,BMO Capital: Outperform,11/6/2019
PLD,Upgrade,Evercore ISI Group: In-Line to Outperform,11/6/2019
PLD,Maintains,Citigroup: Buy,10/22/2019
PLD,Maintains,SunTrust Robinson Humphrey: Buy,10/18/2019
PLD,Maintains,Wells Fargo: Market Perform,10/17/2019
PLD,Maintains,Deutsche Bank: Buy,10/17/2019
PLD,Maintains,SunTrust Robinson Humphrey: Buy,8/13/2019
PLD,Maintains,Keybanc: Overweight,7/10/2019
PLD,Maintains,Morgan Stanley: Overweight,6/3/2019
PLD,Downgrade,Evercore ISI Group: Outperform to In-Line,5/20/2019
PLD,Maintains,Citigroup: Buy to Buy,4/30/2019
PLD,Maintains,Keybanc: Buy to Buy,3/25/2019
PLD,Downgrade,Baird: Outperform to Neutral,3/1/2019
PLD,Upgrade,Deutsche Bank: Hold to Buy,12/18/2018
PLD,Maintains,B of A Securities: Buy to Buy,9/10/2018
PLD,Maintains,Deutsche Bank: Hold to Hold,8/24/2018
PLD,Maintains,Barclays: Overweight to Overweight,8/2/2018
PLD,Upgrade,Jefferies: Hold to Buy,4/12/2018
PLD,Upgrade,Citigroup: Neutral to Buy,4/6/2018
PLD,Upgrade,JP Morgan: Neutral to Overweight,3/27/2018
PLD,Maintains,Barclays: Overweight to Overweight,1/30/2018
PLD,Maintains,Baird: Outperform to Outperform,1/24/2018
PLD,Downgrade,JP Morgan: Overweight to Neutral,12/15/2017
PLD,Upgrade,Evercore ISI Group: In-Line to Outperform,12/4/2017
PLD,Maintains,B of A Securities: Buy,10/25/2017
PLD,Maintains,Citigroup: Neutral,10/19/2017
PLD,Maintains,Keybanc: Buy,10/16/2017
PLD,Downgrade,Evercore ISI Group: Outperform to In-Line,9/25/2017
PLD,Initiated,BMO Capital: Outperform,9/12/2017
PLD,Upgrade,SunTrust Robinson Humphrey: Hold to Buy,9/5/2017
PLD,Maintains,Keybanc: Buy,7/25/2017
PLD,Maintains,Barclays: Overweight,7/24/2017
PLD,Upgrade,B of A Securities: Neutral to Buy,6/23/2017
PLD,Upgrade,Baird: Neutral to Outperform,11/28/2016
PLD,Upgrade,Evercore ISI Group: Hold to Buy,10/18/2016
PLD,Upgrade,Capital One: Underweight to Equal-Weight,10/17/2016
PLD,Initiated,BTIG: Buy,8/25/2016
PLD,Downgrade,Capital One: Equal-Weight to Underweight,8/8/2016
PLD,Maintains,Deutsche Bank: Hold,7/20/2016
PLD,Maintains,Barclays: Overweight,7/19/2016
PLD,Maintains,Citigroup: Neutral,7/7/2016
PLD,Downgrade,UBS: Buy to Neutral,7/1/2016
PLD,Downgrade,Deutsche Bank: Buy to Hold,6/21/2016
PLD,Downgrade,Evercore ISI Group: Buy to Hold,5/23/2016
PLD,Downgrade,Capital One: Overweight to Equal-Weight,5/18/2016
PLD,Maintains,Deutsche Bank: Buy,1/28/2016
PLD,Initiated,Jefferies: Hold,1/22/2016
PLD,Downgrade,Goldman Sachs: Neutral to Sell,12/14/2015
PLD,Downgrade,Wells Fargo: Outperform to Market Perform,11/30/2015
PLD,Initiated,BB&T Capital: Hold,11/11/2015
PLD,Maintains,Stifel: Buy,10/21/2015
PLD,Maintains,Deutsche Bank: Buy,10/21/2015
PLD,Maintains,Barclays: Overweight,10/20/2015
PLD,Upgrade,Stifel: Hold to Buy,9/9/2015
PLD,Maintains,Evercore ISI Group: Buy,9/8/2015
PLD,Maintains,Barclays: Overweight,7/29/2015
PLD,Upgrade,Cowen & Co.: Market Perform to Outperform,7/23/2015
PLD,Upgrade,Baird: Neutral to Outperform,7/22/2015
PLD,Maintains,Barclays: Overweight,4/20/2015
PLD,Maintains,Barclays: Overweight,2/11/2015
PLD,Maintains,JP Morgan: Overweight,2/3/2015
PLD,Maintains,Credit Suisse: Buy,1/29/2015
PLD,Downgrade,Green Street Advistors: Buy to Hold,1/28/2015
PLD,Maintains,Deutsche Bank: Buy,1/26/2015
PLD,Maintains,Barclays: Overweight,1/22/2015
PLD,Downgrade,Baird: Outperform to Neutral,1/13/2015
PLD,Upgrade,Deutsche Bank: Hold to Buy,12/11/2014
PLD,Initiated,Credit Suisse: Outperform,11/12/2014
PLD,Initiated,Capital One: Overweight,9/2/2014
PLD,Maintains,SunTrust Robinson Humphrey: Buy,8/28/2014
PLD,Maintains,Barclays: Overweight,7/28/2014
PLD,Maintains,Deutsche Bank: Hold,7/25/2014
PLD,Upgrade,Stifel: Sell to Hold,7/23/2014
PLD,Maintains,Barclays: Overweight,7/22/2014
PLD,Upgrade,Stifel: Sell to Hold,7/2/2014
PLD,Initiated,Goldman Sachs: Neutral,6/26/2014
PLD,Maintains,Citigroup: Neutral,6/20/2014
PLD,Downgrade,Stifel: Hold to Sell,5/6/2014
PLD,Downgrade,Stifel: Hold to Sell,5/5/2014
PLD,Initiated,Oppenheimer: Outperform,5/5/2014
PLD,Upgrade,ISI Group: Neutral to Buy,4/23/2014
PLD,Maintains,Barclays: Overweight,4/23/2014
PLD,Maintains,Citigroup: Neutral,4/1/2014
PLD,Maintains,McNicoll Lewis Vlak: Hold,2/3/2014
PLD,Maintains,Barclays: Overweight,1/28/2014
PLD,Upgrade,Baird: Neutral to Outperform,1/6/2014
PLD,Downgrade,Stifel: Buy to Hold,9/16/2013
PLD,Maintains,Imperial Capital: Underperform,7/25/2013
PLD,Initiated,SunTrust Robinson Humphrey: Buy,7/12/2013
PLD,Upgrade,UBS: Neutral to Buy,6/24/2013
PLD,Upgrade,Wells Fargo: Market Perform to Outperform,6/17/2013
PLD,Upgrade,Keybanc: Hold to Buy,6/13/2013
PLD,Initiated,McNicoll Lewis Vlak: Hold,4/22/2013
PLD,Upgrade,Cowen & Co.: Neutral to Outperform,3/13/2013
PLD,Upgrade,RBC Capital: Sector Perform to Outperform,2/21/2013
PLD,Downgrade,Stifel: Buy to Hold,2/8/2013
PLD,Downgrade,Wells Fargo: Outperform to Market Perform,1/30/2013
PLD,Initiated,Baird: Neutral,1/15/2013
PLD,Maintains,Deutsche Bank: Hold,1/9/2013
PLD,Maintains,Barclays: Overweight,10/31/2012
PLD,Maintains,Barclays: Overweight,10/22/2012
PLD,Upgrade,Stifel: Hold to Buy,10/4/2012
PLD,Maintains,ISI Group: Hold,9/17/2012
PLD,Maintains,B of A Securities: Buy,9/17/2012
PLD,Maintains,Deutsche Bank: Hold,7/24/2012
PLD,Maintains,Imperial Capital: Underperform,6/5/2012
PLD,Maintains,Cantor Fitzgerald: Buy,5/15/2012
PLD,Maintains,JP Morgan: Overweight,2/24/2012
PLL,Maintains,BMO Capital: Market Perform to Market Perform,11/29/2024
PLL,Upgrade,Macquarie: Underperform to Neutral,11/21/2024
PLL,Reiterates,Roth MKM: Buy to Buy,10/30/2024
PLL,Maintains,BMO Capital: Market Perform to Market Perform,10/29/2024
PLL,Maintains,B. Riley Securities: Buy to Buy,8/12/2024
PLL,Downgrade,Macquarie: Outperform to Neutral,8/12/2024
PLL,Reiterates,Roth MKM: Buy to Buy,8/9/2024
PLL,Maintains,Roth MKM: Buy to Buy,7/26/2024
PLL,Maintains,BMO Capital: Market Perform to Market Perform,7/26/2024
PLL,Maintains,BMO Capital: Market Perform to Market Perform,5/10/2024
PLL,Maintains,DA Davidson: Buy to Buy,4/16/2024
PLL,Downgrade,BTIG: Buy to Neutral,2/23/2024
PLL,Initiated,BMO Capital: Market Perform,2/16/2024
PLL,Maintains,JP Morgan: Neutral to Neutral,2/8/2024
PLL,Downgrade,TD Cowen: Outperform to Market Perform,1/29/2024
PLL,Initiated,JP Morgan: Neutral,12/11/2023
PLL,Maintains,Roth MKM: Buy to Buy,8/28/2023
PLL,Maintains,B. Riley Securities: Buy to Buy,8/10/2023
PLL,Maintains,DA Davidson: Buy to Buy,6/5/2023
PLL,Maintains,B. Riley Securities: Buy,4/26/2023
PLL,Maintains,Roth MKM: Buy,4/21/2023
PLL,Initiated,Macquarie: Outperform,3/8/2023
PLL,Initiated,Cowen & Co.: Outperform,5/23/2022
PLL,Maintains,JP Morgan: Overweight,3/24/2022
PLL,Initiated,DA Davidson: Buy,7/23/2021
PLL,Maintains,JP Morgan: Overweight,6/11/2021
PLL,Maintains,Evercore ISI Group: Outperform,6/10/2021
PM,Maintains,Barclays: Overweight to Overweight,10/30/2024
PM,Maintains,JP Morgan: Overweight to Overweight,10/23/2024
PM,Reiterates,Stifel: Buy to Buy,10/23/2024
PM,Maintains,UBS: Sell to Sell,10/23/2024
PM,Maintains,UBS: Sell to Sell,10/15/2024
PM,Maintains,Citigroup: Buy to Buy,10/8/2024
PM,Maintains,Deutsche Bank: Buy to Buy,10/1/2024
PM,Maintains,Goldman Sachs: Buy to Buy,9/26/2024
PM,Maintains,UBS: Sell to Sell,9/9/2024
PM,Maintains,Barclays: Overweight to Overweight,9/9/2024
PM,Maintains,Stifel: Buy to Buy,9/4/2024
PM,Maintains,B of A Securities: Buy to Buy,9/4/2024
PM,Maintains,Barclays: Overweight to Overweight,8/14/2024
PM,Maintains,Deutsche Bank: Buy to Buy,7/25/2024
PM,Maintains,JP Morgan: Overweight to Overweight,7/25/2024
PM,Maintains,B of A Securities: Buy to Buy,7/24/2024
PM,Maintains,Stifel: Buy to Buy,7/24/2024
PM,Maintains,Stifel: Buy to Buy,4/24/2024
PM,Downgrade,Argus Research: Buy to Hold,3/5/2024
PM,Upgrade,Societe Generale: Sell to Hold,2/13/2024
PM,Downgrade,UBS: Buy to Sell,1/23/2024
PM,Maintains,JP Morgan: Overweight to Overweight,11/29/2023
PM,Initiated,Redburn Atlantic: Neutral,11/16/2023
PM,Maintains,Jefferies: Buy to Buy,10/13/2023
PM,Maintains,UBS: Buy to Buy,10/5/2023
PM,Reiterates,Stifel: Buy to Buy,10/2/2023
PM,Maintains,Morgan Stanley: Overweight to Overweight,10/2/2023
PM,Maintains,Barclays: Overweight to Overweight,9/21/2023
PM,Maintains,Jefferies: Buy to Buy,8/22/2023
PM,Reiterates,Morgan Stanley: Overweight to Overweight,6/27/2023
PM,Upgrade,Citigroup: Neutral to Buy,6/20/2023
PM,Upgrade,JP Morgan: Neutral to Overweight,3/30/2023
PM,Upgrade,UBS: Neutral to Buy,3/1/2023
PM,Maintains,JP Morgan: Neutral,2/13/2023
PM,Maintains,Morgan Stanley: Overweight,2/2/2023
PM,Upgrade,Goldman Sachs: Neutral to Buy,1/25/2023
PM,Upgrade,Jefferies: Hold to Buy,1/19/2023
PM,Upgrade,Argus Research: Hold to Buy,11/15/2022
PM,Maintains,Morgan Stanley: Overweight,11/2/2022
PM,Maintains,Stifel: Buy,10/14/2022
PM,Maintains,Morgan Stanley: Overweight,10/14/2022
PM,Maintains,Jefferies: Hold,7/19/2022
PM,Maintains,Morgan Stanley: Overweight,4/22/2022
PM,Maintains,Stifel: Buy,3/25/2022
PM,Maintains,Morgan Stanley: Overweight,3/25/2022
PM,Downgrade,Goldman Sachs: Buy to Neutral,3/22/2022
PM,Downgrade,JP Morgan: Overweight to Neutral,3/7/2022
PM,Maintains,UBS: Neutral,2/17/2022
PM,Maintains,Morgan Stanley: Overweight,1/26/2022
PM,Maintains,Morgan Stanley: Overweight,12/2/2021
PM,Maintains,Deutsche Bank: Buy,8/19/2021
PM,Maintains,Morgan Stanley: Overweight,5/6/2021
PM,Maintains,Morgan Stanley: Overweight,4/21/2021
PM,Upgrade,JP Morgan: Neutral to Overweight,4/9/2021
PM,Maintains,Morgan Stanley: Overweight,2/25/2021
PM,Initiated,Bernstein: Market Perform,1/20/2021
PM,Downgrade,UBS: Buy to Neutral,11/23/2020
PM,Upgrade,Citigroup: Neutral to Buy,10/7/2020
PM,Maintains,B of A Securities: Buy,9/11/2020
PM,Maintains,UBS: Buy,4/29/2020
PM,Maintains,Citigroup: Neutral,4/7/2020
PM,Maintains,Morgan Stanley: Overweight,3/18/2020
PM,Upgrade,Cowen & Co.: Market Perform to Outperform,2/13/2020
PM,Reiterates,CFRA: Buy,2/6/2020
PM,Maintains,Piper Sandler: Overweight,1/7/2020
PM,Maintains,Morgan Stanley: Overweight,12/16/2019
PM,Downgrade,Citigroup: Buy to Neutral,12/2/2019
PM,Maintains,Wells Fargo: Outperform,10/18/2019
PM,Maintains,Citigroup: Buy,10/14/2019
PM,Upgrade,B of A Securities: Neutral to Buy,10/1/2019
PM,Upgrade,Barclays: Equal-Weight to Overweight,7/19/2019
PM,Maintains,Morgan Stanley: Overweight,7/12/2019
PM,Upgrade,Barclays: Underweight to Equal-Weight,5/23/2019
PM,Upgrade,B of A Securities: Underperform to Neutral,5/17/2019
PM,Maintains,Morgan Stanley: Overweight to Overweight,4/15/2019
PM,Upgrade,UBS: Neutral to Buy,2/27/2019
PM,Maintains,Morgan Stanley: Overweight to Overweight,1/8/2019
PM,Downgrade,Credit Suisse: Neutral to Underperform,12/18/2018
PM,Maintains,Citigroup: Buy to Buy,10/19/2018
PM,Initiated,Bernstein: Outperform,10/16/2018
PM,Maintains,Citigroup: Buy to Buy,9/21/2018
PM,Downgrade,Jefferies: Buy to Hold,8/24/2018
PM,Upgrade,Argus Research: Hold to Buy,7/25/2018
PM,Downgrade,JP Morgan: Overweight to Neutral,7/20/2018
PM,Maintains,Citigroup: Buy to Buy,7/20/2018
PM,Maintains,Stifel: Buy to Buy,7/20/2018
PM,Downgrade,Cowen & Co.: Outperform to Market Perform,7/20/2018
PM,Maintains,Morgan Stanley: Overweight to Overweight,7/17/2018
PM,Maintains,Deutsche Bank: Buy to Buy,4/24/2018
PM,Downgrade,B of A Securities: Neutral to Underperform,4/20/2018
PM,Maintains,Stifel: Buy to Buy,4/20/2018
PM,Initiated,Deutsche Bank: Buy,4/10/2018
PM,Upgrade,Citigroup: Neutral to Buy,2/28/2018
PM,Maintains,B of A Securities: Neutral to Neutral,2/9/2018
PM,Maintains,Morgan Stanley: Overweight to Overweight,1/30/2018
PM,Upgrade,Jefferies: Hold to Buy,1/19/2018
PM,Maintains,Wells Fargo: Outperform,11/15/2017
PM,Maintains,B of A Securities: Neutral,10/20/2017
PM,Upgrade,Societe Generale: Hold to Buy,10/20/2017
PM,Maintains,Citigroup: Neutral,10/20/2017
PM,Upgrade,SBG Securities: Sell to Hold,8/11/2017
PM,Maintains,B of A Securities: Neutral,7/10/2017
PM,Initiated,Piper Sandler: Overweight,5/25/2017
PM,Downgrade,B of A Securities: Buy to Neutral,1/4/2017
PM,Upgrade,CLSA: Outperform to Buy,11/14/2016
PM,Maintains,Jefferies: Hold,10/5/2016
PM,Maintains,CLSA: Outperform,10/4/2016
PM,Maintains,Goldman Sachs: Buy,10/3/2016
PM,Initiated,Citigroup: Neutral,9/13/2016
PM,Upgrade,Goldman Sachs: Neutral to Buy,9/12/2016
PM,Upgrade,SBG Securities: Sell to Hold,7/20/2016
PM,Upgrade,JP Morgan: Neutral to Overweight,6/17/2016
PM,Upgrade,Societe Generale: Sell to Hold,4/21/2016
PM,Maintains,Goldman Sachs: Neutral,4/20/2016
PM,Maintains,JP Morgan: Neutral,4/19/2016
PM,Maintains,Credit Suisse: Neutral,4/8/2016
PM,Upgrade,B of A Securities: Neutral to Buy,3/24/2016
PM,Upgrade,Exane BNP Paribas: Neutral to Outperform,3/8/2016
PM,Upgrade,Nomura: Reduce to Neutral,11/30/2015
PM,Maintains,Barclays: Overweight,10/16/2015
PM,Initiated,JP Morgan: Neutral,5/13/2015
PM,Initiated,JP Morgan: Neutral,5/12/2015
PM,Upgrade,Goldman Sachs: Sell to Neutral,5/8/2015
PM,Upgrade,CLSA: Underperform to Outperform,5/6/2015
PM,Maintains,Barclays: Overweight,4/17/2015
PM,Upgrade,Cowen & Co.: Market Perform to Outperform,4/17/2015
PM,Upgrade,Cowen & Co.: Market Perform to Outperform,4/16/2015
PM,Downgrade,Argus Research: Buy to Hold,4/13/2015
PM,Downgrade,Goldman Sachs: Neutral to Sell,1/15/2015
PM,Downgrade,Nomura: Neutral to Reduce,12/8/2014
PM,Downgrade,B of A Securities: Buy to Neutral,9/26/2014
PM,Initiated,Cowen & Co.: Market Perform,7/11/2014
PM,Maintains,UBS: Neutral,7/10/2014
PM,Maintains,Nomura: Neutral,4/24/2014
PM,Maintains,UBS: Neutral,4/23/2014
PM,Upgrade,Nomura: Reduce to Neutral,4/9/2014
PM,Upgrade,Nomura: Reduce to Neutral,4/8/2014
PM,Downgrade,FirstEnergy Capital: Outperform to Market Perform,2/21/2014
PM,Downgrade,FirstEnergy Capital: Outperform to Market Perform,2/20/2014
PM,Initiated,Societe Generale: Sell,1/30/2014
PM,Maintains,Citigroup: Neutral,1/24/2014
PM,Initiated,Exane BNP Paribas: Neutral,1/16/2014
PM,Initiated,Standpoint Research: Sell,1/6/2014
PM,Initiated,FirstEnergy Capital: Outperform,12/23/2013
PM,Maintains,Stifel: Buy,11/26/2013
PM,Maintains,Jefferies: Hold,11/21/2013
PM,Maintains,Barclays: Overweight,11/21/2013
PM,Downgrade,Goldman Sachs: Buy to Neutral,11/21/2013
PM,Downgrade,Nomura: Neutral to Reduce,10/10/2013
PM,Maintains,Stifel: Buy,9/3/2013
PM,Maintains,Nomura: Neutral,4/19/2013
PM,Maintains,Stifel: Buy,4/19/2013
PM,Maintains,Jefferies: Hold,2/19/2013
PM,Upgrade,Nomura: Reduce to Neutral,2/13/2013
PM,Upgrade,Goldman Sachs: Neutral to Buy,1/11/2013
PM,Maintains,Jefferies: Hold,10/19/2012
PM,Maintains,Deutsche Bank: Buy,10/12/2012
PM,Maintains,Citigroup: Neutral,10/3/2012
PM,Maintains,Jefferies: Hold,7/23/2012
PM,Maintains,Citigroup: Neutral,4/19/2012
PM,Maintains,Stifel: Buy,4/13/2012
PM,Downgrade,Credit Suisse: Outperform to Neutral,4/3/2012
PNC,Maintains,Compass Point: Neutral to Neutral,12/10/2024
PNC,Maintains,Goldman Sachs: Neutral to Neutral,12/6/2024
PNC,Maintains,Piper Sandler: Neutral to Neutral,12/3/2024
PNC,Maintains,Citigroup: Buy to Buy,11/25/2024
PNC,Maintains,Wells Fargo: Overweight to Overweight,11/15/2024
PNC,Maintains,Barclays: Overweight to Overweight,10/16/2024
PNC,Maintains,Wells Fargo: Overweight to Overweight,10/16/2024
PNC,Maintains,Stephens & Co.: Equal-Weight to Equal-Weight,10/16/2024
PNC,Maintains,Evercore ISI Group: Outperform to Outperform,10/16/2024
PNC,Maintains,"Keefe, Bruyette & Woods: Underperform to Underperform",10/16/2024
PNC,Maintains,Morgan Stanley: Underweight to Underweight,10/16/2024
PNC,Maintains,Evercore ISI Group: Outperform to Outperform,10/2/2024
PNC,Maintains,Goldman Sachs: Neutral to Neutral,9/11/2024
PNC,Upgrade,B of A Securities: Neutral to Buy,8/15/2024
PNC,Maintains,Morgan Stanley: Underweight to Underweight,7/30/2024
PNC,Maintains,Citigroup: Buy to Buy,7/17/2024
PNC,Maintains,Morgan Stanley: Underweight to Underweight,7/17/2024
PNC,Maintains,Goldman Sachs: Neutral to Neutral,7/17/2024
PNC,Maintains,UBS: Buy to Buy,7/17/2024
PNC,Maintains,Barclays: Overweight to Overweight,7/17/2024
PNC,Maintains,Evercore ISI Group: Outperform to Outperform,7/17/2024
PNC,Maintains,"Keefe, Bruyette & Woods: Underperform to Underperform",7/17/2024
PNC,Maintains,Wells Fargo: Overweight to Overweight,7/17/2024
PNC,Maintains,RBC Capital: Outperform to Outperform,7/17/2024
PNC,Maintains,B of A Securities: Neutral to Neutral,7/17/2024
PNC,Upgrade,UBS: Neutral to Buy,7/8/2024
PNC,Maintains,Jefferies: Hold to Hold,7/3/2024
PNC,Maintains,Evercore ISI Group: Outperform to Outperform,6/25/2024
PNC,Maintains,JP Morgan: Overweight to Overweight,5/1/2024
PNC,Maintains,"Keefe, Bruyette & Woods: Underperform to Underperform",4/17/2024
PNC,Maintains,Evercore ISI Group: Outperform to Outperform,4/17/2024
PNC,Maintains,Jefferies: Hold to Hold,4/17/2024
PNC,Maintains,B of A Securities: Neutral to Neutral,4/17/2024
PNC,Maintains,Jefferies: Hold to Hold,4/8/2024
PNC,Maintains,"Keefe, Bruyette & Woods: Underperform to Underperform",4/5/2024
PNC,Maintains,Goldman Sachs: Neutral to Neutral,4/1/2024
PNC,Maintains,Wells Fargo: Overweight to Overweight,3/28/2024
PNC,Maintains,Evercore ISI Group: Outperform to Outperform,3/28/2024
PNC,Upgrade,HSBC: Reduce to Hold,3/28/2024
PNC,Maintains,Morgan Stanley: Underweight to Underweight,1/30/2024
PNC,Maintains,UBS: Neutral to Neutral,1/18/2024
PNC,Maintains,"Keefe, Bruyette & Woods: Underperform to Underperform",1/3/2024
PNC,Maintains,Goldman Sachs: Neutral to Neutral,12/19/2023
PNC,Upgrade,Odeon Capital: Hold to Buy,12/14/2023
PNC,Maintains,Piper Sandler: Neutral to Neutral,12/8/2023
PNC,Reiterates,Stephens & Co.: Equal-Weight to Equal-Weight,12/5/2023
PNC,Maintains,Goldman Sachs: Neutral to Neutral,12/1/2023
PNC,Reiterates,RBC Capital: Outperform to Outperform,10/24/2023
PNC,Maintains,Stephens & Co.: Equal-Weight to Equal-Weight,10/16/2023
PNC,Maintains,Morgan Stanley: Underweight to Underweight,10/3/2023
PNC,Reiterates,RBC Capital: Outperform to Outperform,9/29/2023
PNC,Maintains,Piper Sandler: Neutral to Neutral,9/15/2023
PNC,Initiated,HSBC: Reduce,9/7/2023
PNC,Maintains,Morgan Stanley: Underweight to Underweight,7/19/2023
PNC,Maintains,Credit Suisse: Neutral to Neutral,7/19/2023
PNC,Reiterates,Morgan Stanley: Underweight to Underweight,6/26/2023
PNC,Reiterates,RBC Capital: Outperform to Outperform,6/14/2023
PNC,Maintains,Citigroup: Buy,6/8/2023
PNC,Maintains,UBS: Neutral,4/17/2023
PNC,Maintains,"Keefe, Bruyette & Woods: Underperform",4/17/2023
PNC,Maintains,Citigroup: Buy,4/17/2023
PNC,Maintains,Barclays: Overweight,4/12/2023
PNC,Maintains,JP Morgan: Overweight,4/10/2023
PNC,Downgrade,"Keefe, Bruyette & Woods: Market Perform to Underperform",4/6/2023
PNC,Maintains,Morgan Stanley: Underweight,4/5/2023
PNC,Maintains,Wells Fargo: Overweight,4/3/2023
PNC,Maintains,Goldman Sachs: Neutral,3/24/2023
PNC,Maintains,RBC Capital: Outperform,3/24/2023
PNC,Upgrade,Citigroup: Neutral to Buy,3/13/2023
PNC,Maintains,Citigroup: Neutral,2/16/2023
PNC,Maintains,Piper Sandler: Neutral,2/15/2023
PNC,Maintains,Morgan Stanley: Underweight,1/19/2023
PNC,Maintains,Baird: Outperform,1/19/2023
PNC,Maintains,Credit Suisse: Neutral,1/19/2023
PNC,Downgrade,UBS: Buy to Neutral,1/10/2023
PNC,Upgrade,Odeon Capital: Hold to Buy,1/10/2023
PNC,Upgrade,Deutsche Bank: Hold to Buy,1/6/2023
PNC,Downgrade,B of A Securities: Neutral to Underperform,1/5/2023
PNC,Maintains,Barclays: Overweight,1/3/2023
PNC,Maintains,Morgan Stanley: Underweight,12/19/2022
PNC,Maintains,Morgan Stanley: Underweight,12/16/2022
PNC,Maintains,Morgan Stanley: Underweight,12/6/2022
PNC,Maintains,Morgan Stanley: Underweight,10/5/2022
PNC,Maintains,Goldman Sachs: Neutral,10/4/2022
PNC,Maintains,Deutsche Bank: Hold,9/12/2022
PNC,Maintains,Credit Suisse: Neutral,7/18/2022
PNC,Maintains,Barclays: Overweight,7/18/2022
PNC,Maintains,Morgan Stanley: Underweight,7/18/2022
PNC,Maintains,Morgan Stanley: Underweight,7/12/2022
PNC,Downgrade,Raymond James: Outperform to Market Perform,7/7/2022
PNC,Maintains,Wells Fargo: Overweight,7/1/2022
PNC,Maintains,Wolfe Research: Outperform,5/26/2022
PNC,Maintains,Raymond James: Outperform,4/18/2022
PNC,Maintains,Raymond James: Outperform,4/6/2022
